id,qf_score
963,0.0591238546747504
969,0.42325751014268126
974,0.0
978,0.286958107307289
984,0.12864110862925648
991,0.077768154259926
1000,0.038610566622601
1001,0.0
1004,0.0687423075169803
1007,1.0621324702557322
1008,1.0621324702557322
1019,0.2024433605324337
1020,0.46455759675434183
1022,0.2932944340611751
1026,0.2024433605324337
1028,0.0
1031,0.9135706796736108
1038,0.0277157314126817
1040,0.0
1051,0.920727537949583
1053,0.1956967680175046
1056,0.0
1060,0.0788166112048137
1062,0.08241783288507991
1065,0.2435155217212927
1068,0.2435155217212927
1072,0.0142681314673838
1073,0.4081232620686511
1074,0.7927702055887312
1076,0.0046952637097141
1080,0.0
1081,0.0016866481287322
1083,0.2396863746182249
1084,0.0
1086,0.1496558326115695
1090,0.0591238546747504
1095,0.0
1097,0.4081232620686511
1098,0.4081232620686511
1101,0.0
1103,0.7785020741213474
1104,0.0
1107,0.4081232620686511
1108,0.0
1116,0.10429867347403919
1121,0.41309203628572716
1128,1.0676026804029721
1129,1.0676026804029721
1132,1.0
1134,1.050417103523727
1135,1.0178237680630897
1138,0.1058941514336509
1142,0.1058941514336509
1145,0.2645758307881661
1146,0.2645758307881661
1148,0.1058941514336509
1151,0.1058941514336509
1155,0.0684232119250581
1159,0.0120800474084879
1164,0.286958107307289
1165,0.0
1168,0.0638191183844645
1171,0.0369695035784291
1172,0.0041482426949901
1176,0.0369695035784291
1177,0.0268496148060354
1180,0.0
1185,0.0126270684232119
1191,0.4702557323243834
1192,0.4702557323243834
1195,0.4401239914300041
1196,0.45302457036057797
1205,0.0
1206,0.0
1208,0.0892100104845694
1212,0.0892100104845694
1215,0.0
1216,0.0
1218,0.0208323836440716
1220,0.0
1224,0.920727537949583
1227,0.0
1228,0.0139946209600218
1230,0.0824178328850799
1231,0.0824178328850799
1237,1.0205588731367097
1238,1.0205588731367097
1243,0.0644117244837488
1248,0.1786935314765008
1252,0.2845420978255914
1253,0.2845420978255914
1257,0.0
1266,0.0
1267,0.0027806901581802
1273,0.0944067101244472
1275,0.1655650271231252
1276,0.1874914527966448
1279,0.0
1287,0.0667821488808861
1289,0.1280940876145324
1291,0.0
1296,0.0583033231526644
1300,0.0
1302,0.0142681314673838
1303,0.007703879290696
1316,0.0
1317,0.2524957833796781
1320,0.5630213794046587
1323,0.0
1326,0.1083557459999088
1335,0.0361489720563431
1338,0.0216985002507178
1340,0.0389296622145233
1344,0.25823950403428
1345,0.25823950403428
1347,0.4702557323243834
1348,0.0
1349,0.4078953366458495
1355,0.0
1356,0.1058941514336509
1357,0.14974700278069
1359,0.00961845284223
1364,0.3964078953366458
1366,0.0837853854218899
1377,0.0
1387,0.0
1388,0.0
1394,0.0
1395,0.2524957833796781
1397,0.2524957833796781
1399,0.6976341341113186
1401,0.5630213794046587
1403,0.4757259424716232
1405,0.0930847426721976
1408,0.0
1414,0.0667821488808861
1419,0.0657336919359984
1422,0.1149199981765966
1427,0.5019829511783744
1431,0.0
1433,0.1157861147832428
1434,0.0514655604686146
1436,0.0
1439,0.0
1443,0.039157587637325
1444,0.0
1449,0.0205588731367096
1453,0.0684232119250581
1454,0.0684232119250581
1458,0.1138259561471486
1468,0.2541824315084104
1471,0.2932944340611751
1472,0.0
1473,0.0
1479,0.0
1481,0.2066371883119842
1483,0.1168345717281305
1486,0.0372430140857911
1487,0.059442950266672706
1490,0.0898026165838537
1491,0.2066371883119842
1492,0.1168345717281305
1496,0.1168345717281305
1497,0.1168345717281305
1501,0.1168345717281305
1504,0.0
1506,0.0361489720563431
1509,0.0
1512,0.0361489720563431
1528,0.1168345717281305
1538,0.45193052833112995
1542,0.0366959930710671
1546,0.0463144459132971
1548,1.0
1554,0.07097597666043659
1560,1.100150430779049
1561,1.0
1562,0.0
1568,1.1193417513789488
1569,1.0471805625199435
1571,1.0
1572,0.1505219492182157
1576,0.0134475999452978
1577,0.059169439759310605
1578,0.1586816793545152
1587,0.0033277111729042
1588,0.0
1593,0.00961845284223
1595,0.2424214796918448
1609,0.0
1610,0.0290376988649313
1612,0.0
1616,0.0
1617,0.0
1622,0.1171536673200527
1624,0.1157405296986825
1627,0.0052422847244381
1633,0.0
1634,0.286958107307289
1637,0.048776040479555
1640,0.0258011578611478
1643,0.0463144459132971
1645,0.0788166112048137
1647,0.0643205543146282
1648,0.0643205543146282
1653,0.0
1654,0.0
1655,0.1658841227150475
1656,0.1600948169758854
1657,0.1270000455850845
1661,0.48890003190955905
1664,0.0889364999772074
1667,0.0
1669,0.0022336691434562
1670,0.2924283174545288
1671,0.2924283174545288
1672,0.2924283174545288
1673,0.2924283174545288
1675,0.2924283174545288
1677,0.295209007612709
1681,0.0
1691,0.0506450289465287
1692,0.0881615535396818
1696,0.06003555636595691
1702,0.0
1703,0.0
1704,0.286958107307289
1705,0.5585996262023065
1713,0.5585996262023065
1715,0.5585996262023065
1721,0.0022336691434562
1722,0.0
1724,0.3665952500341888
1726,0.1696676847335551
1731,0.0
1733,0.0
1738,0.0202853626293476
1740,0.0
1741,0.0
1742,0.0
1746,0.2550029630304963
1749,0.24433605324337868
1753,0.0208323836440716
1762,0.0208323836440716
1765,0.09636686876054151
1771,0.412499430186443
1774,1.20194192460227
1777,0.0
1779,0.0
1780,0.0894835209919314
1782,0.0
1784,0.419109267447691
1785,0.41254501527100323
1786,0.0
1790,0.0314992934311893
1797,0.10794548023886569
1804,0.1171536673200528
1805,0.2932944340611751
1811,0.554269043169075
1815,0.4243059670875689
1816,0.3737065232256005
1818,0.2437434471440944
1821,0.0134475999452978
1824,0.5835346674568079
1829,1.0
1830,0.2123353238820257
1835,0.2123353238820257
1841,0.2224552126544194
1844,0.0345534940967315
1845,0.12344440898937861
1846,0.0345534940967315
1847,0.0325933354606372
1848,0.0
1851,0.1138259561471486
1852,0.1582714135934721
1853,0.0276701463281214
1855,0.0684232119250581
1858,0.0689702329397821
1861,0.0041482426949901
1862,1.100150430779049
1867,0.4076218261384874
1868,0.4053881569950312
1870,0.4053881569950312
1872,0.0
1875,0.0175502575557277
1881,0.0120800474084879
1883,0.0
1894,0.7785020741213474
1896,0.42840862469799873
1899,0.4081232620686511
1907,0.0011396271140082
1914,0.0
1915,0.9546428408624699
1918,0.0
1920,0.0
1921,1.160869763413411
1922,1.160869763413411
1923,0.9135706796736108
1924,0.2232301590919451
1927,0.2472990837398003
1931,1.160869763413411
1933,1.136800838765556
1939,0.0025071796508182
1941,0.0
1943,0.4303231982495327
1956,0.3006792177599489
1959,0.1825226785795687
1961,0.0599899712813966
1963,0.0
1964,0.0068833477686101
1966,0.0
1967,0.0
1970,0.0
1977,0.0
1979,0.0
1982,0.1425445594201577
1983,0.0
1987,0.059169439759310605
1989,0.0
1994,0.0
1998,0.2924283174545288
2000,0.2924283174545288
2001,0.2924283174545288
2002,0.4667000957286775
2003,0.2924283174545288
2006,0.2924283174545288
2008,0.8647490541094952
2011,0.9135706796736108
2013,0.2328030268496148
2019,0.0
2021,0.0
2022,0.1256324930482745
2023,0.0572092811232164
2024,0.0
2025,0.0107124948716779
2029,0.0
2037,0.046314445913296996
2039,0.3912111956967679
2041,0.23777180106669088
2042,0.0
2047,0.038610566622601
2050,0.2451565847654646
2052,0.0
2056,0.1789214568993025
2060,0.0662351278661621
2062,0.0
2064,0.0
2065,0.0
2066,0.0
2070,0.12152983543784471
2073,0.1868988466973606
2074,0.0
2081,0.1696676847335551
2082,0.1083557459999088
2083,0.1696676847335551
2085,0.1286411086292564
2086,0.1286411086292564
2088,0.0
2089,0.0
2095,0.0
2097,0.23398823904818328
2098,0.23398823904818328
2103,0.0
2106,0.0
2107,0.0214249897433559
2109,0.4642840862469799
2113,0.133792223184574
2115,0.0150886629894698
2117,0.0
2118,0.0470893923508228
2126,0.0
2130,0.1166066463053288
2133,0.4606828645667137
2136,0.0684232119250581
2137,0.0481834343802707
2139,0.0651410858367142
2146,0.0651410858367142
2148,0.0
2149,0.3023202808041208
2151,0.0372430140857911
2153,0.0
2154,0.0583033231526644
2157,0.0583033231526644
2158,0.0025071796508182
2160,0.0
2163,0.286958107307289
2166,0.08159730136299391
2167,0.08159730136299391
2169,0.4358845785658931
2173,0.3584355198978893
2176,0.286958107307289
2181,0.286958107307289
2182,0.25609700505994426
2188,0.7424442722341248
2189,0.5400009117016911
2190,0.5400009117016911
2201,0.0
2204,0.0
2206,0.0583033231526644
2210,0.0
2211,0.0011396271140082
2218,0.0
2222,0.0684232119250581
2224,0.0684232119250581
2226,0.1581346583397912
2237,0.1789214568993025
2242,0.0949537311391712
2245,0.0613119387336463
2248,0.4401239914300041
2251,0.0
2257,0.5369922961207092
2258,0.5369922961207092
2259,0.5369922961207092
2270,0.0485025299721931
2273,0.2530428043944021
2275,0.0
2277,0.060263481788758594
2279,0.1058941514336509
2281,0.1058941514336509
2283,0.0662351278661621
2284,0.0
2288,0.0
2291,0.0
2292,0.0
2293,0.0
2297,0.0
2298,0.0
2299,0.0306787619091033
2300,0.0
2303,0.0
2306,0.0
2310,0.0
2312,0.0
2315,0.0
2321,0.2984911337010529
2323,0.2437434471440944
2325,0.4732643479053653
2326,0.2842685873182294
2328,0.2842685873182294
2333,0.2809864612298855
2334,0.0
2339,0.4732643479053653
2346,0.0
2351,0.0148151524821078
2359,0.0
2365,0.0
2369,0.0
2374,0.0
2375,0.287778638829375
2381,0.412499430186443
2385,0.0
2393,0.0
2398,1.0263025937913115
2403,0.0
2409,0.0372430140857911
2410,0.0637735332999042
2413,0.2932944340611751
2416,0.0
2420,0.1526644481925514
2421,0.0
2423,0.0511920499612526
2424,0.0
2426,0.0
2433,0.1608697634134111
2435,0.1951041619182203
2439,0.0684232119250581
2442,0.24925924237589459
2443,0.24925924237589459
2448,0.0150886629894698
2449,0.0
2451,0.133792223184574
2453,0.0
2455,0.0
2456,0.0470893923508228
2461,0.0509185394538906
2462,0.0509185394538906
2464,0.139855039431098
2465,0.0
2466,0.0903496375985776
2468,0.008797921320144
2470,0.0091170169120663
2471,0.9135706796736108
2474,0.9135706796736108
2475,0.009344942334868
2478,0.0
2484,0.0312257829238273
2485,0.2524957833796781
2489,0.0309522724164653
2490,0.0883894789624834
2500,0.0197383416146236
2502,0.4053881569950312
2507,0.0049687742170761
2513,0.0515111455531749
2514,0.0515111455531749
2515,0.3165884122715046
2516,0.0068833477686101
2534,0.1346127547066599
2535,0.40474996581118633
2538,0.3499566941696675
2539,0.1860783151752746
2540,0.2251903177280393
2545,0.2563705155673063
2551,0.1789214568993025
2555,0.5660299949856405
2556,0.5369922961207092
2562,0.0998769202716871
2571,0.38984364315995795
2575,0.1144185622464329
2578,0.0684232119250581
2581,0.412499430186443
2582,0.0178237680630897
2585,0.0
2592,0.0881615535396818
2598,0.8306058257738065
2604,0.5400009117016911
2605,0.4554861649268358
2608,0.4894014678397227
2616,0.7539772986278886
2617,0.4894014678397227
2621,0.7424442722341248
2622,1.005789305739162
2626,0.0802753339107442
2627,0.0191913205998997
2628,1.1193417513789488
2636,0.0
2642,0.0514655604686146
2643,0.08816155353968169
2654,0.2426949901992068
2657,0.0
2660,0.48475178921456885
2662,0.3709258330674203
2666,0.1789214568993025
2669,0.1789214568993025
2670,0.1346127547066599
2671,0.17103523727036501
2672,0.17103523727036501
2673,0.17103523727036501
2675,0.3499566941696675
2677,0.1291425445594201
2680,0.0511920499612526
2685,0.6784428135114189
2686,0.1291425445594201
2688,0.1291425445594201
2691,0.1789214568993025
2695,0.0547932716415188
2696,0.0547932716415188
2697,0.1256780781328349
2698,0.3088845329808086
2700,0.2317089848201668
2704,0.0547932716415188
2708,0.0
2709,1.100150430779049
2710,1.042986734740393
2712,1.1193417513789488
2715,0.3912111956967679
2725,0.3925787482335779
2728,0.2317089848201668
2729,0.1841637416237407
2733,0.0
2735,0.0
2736,0.0
2737,0.0044217532023521
2741,0.0180972785704517
2744,0.0202853626293476
2750,0.0257555727765875
2752,0.0485025299721931
2755,0.060263481788758594
2758,0.0509641245384509
2768,0.006108401331084401
2777,0.286958107307289
2782,0.0
2784,0.1702147057482791
2785,0.0315448785157495
2786,0.2757897615900077
2787,0.1666590691525732
2791,0.0
2796,0.2968956557414413
2798,0.337648721338378
2800,0.2881433195058576
2802,0.2968956557414413
2808,0.27496923006792173
2816,0.0
2818,0.2472990837398003
2820,1.160869763413411
2823,0.49218215799790294
2826,0.2524957833796781
2831,0.2845420978255914
2833,0.1256324930482745
2834,0.0572092811232164
2835,0.062178055340292505
2836,0.0049687742170761
2838,0.0290376988649313
2839,0.0063363267538861
2841,0.0044217532023521
2845,1.014860737566668
2846,0.44208415006609825
2847,1.0205588731367097
2853,0.6163559283402469
2855,0.3444408989378674
2859,0.0411177462734192
2861,0.1505219492182157
2865,0.0
2866,0.0
2867,0.12508547203355058
2869,0.0046952637097141
2870,0.0282627524274056
2871,0.0824178328850799
2872,0.0139946209600218
2874,0.0684232119250581
2875,0.0824178328850799
2876,0.0824178328850799
2880,0.1868988466973606
2882,0.1184756347723025
2883,1.1646989105164791
2885,1.0
2887,1.00825090030542
2892,1.0
2894,1.1646989105164791
2895,0.0057893057391621
2896,0.0046952637097141
2897,0.0
2898,0.0046952637097141
2899,0.0
2901,0.0739390071568582
2902,0.0030542006655422
2905,0.1882663992341705
2909,0.007703879290696
2912,0.0684232119250581
2914,0.0202853626293476
2915,0.0427132242330309
2918,0.0202853626293476
2920,0.0
2921,0.0046952637097141
2924,0.2530428043944021
2932,0.0
2935,0.0263481788758717
2943,0.0
2944,0.0
2949,0.0
2958,1.0
2964,1.2049505401832519
2966,0.2922459771162874
2968,0.070337785476592
2971,0.101517983315859
2973,0.0
2974,0.101517983315859
2975,0.1187947303642247
2976,0.0
2980,0.1187947303642247
2984,0.0
2987,0.0
2990,0.0
2991,0.0
3002,0.0
3004,0.19505857683366
3008,0.0
3010,0.0
3012,0.0
3013,0.0
3017,0.18279618908693068
3021,0.0
3026,0.0690158180243423
3029,0.0894835209919314
3030,0.09390527419428349
3032,0.0
3036,0.1146464876692346
3039,0.1381683913023658
3044,0.0
3050,0.8306058257738065
3055,0.4554861649268358
3056,0.4554861649268358
3066,0.5009344942334866
3067,0.4894014678397227
3069,0.7424442722341248
3070,0.0
3076,0.1830241145097324
3078,0.0104389843643159
3079,0.0
3082,0.0
3086,0.0
3089,0.0
3092,0.1075807995623831
3096,0.0930847426721976
3098,0.0
3101,0.2396863746182249
3104,0.1496558326115695
3105,0.0544741760495965
3114,0.5291060764917718
3115,0.0862013949035875
3116,0.4943246569722386
3121,0.42325751014268126
3126,0.0025071796508182
3127,0.4401239914300041
3128,0.1291425445594201
3134,0.4081232620686511
3135,0.0
3136,0.1174271778274148
3138,0.45193052833112995
3139,0.412499430186443
3140,0.0219264256735196
3143,0.4344258558599626
3144,0.0219264256735196
3147,0.0
3151,0.24324201121393071
3159,0.7235720472261474
3161,0.7019647171445501
3163,0.2341705793864247
3165,0.6742945708164287
3170,0.1168345717281305
3171,0.0
3172,0.1988877239367279
3179,0.0514655604686146
3181,0.0
3187,0.34448648402242776
3190,0.0041482426949901
3192,0.0
3194,0.0782695901900898
3199,0.45193052833112995
3200,0.0025071796508182
3202,0.45193052833112995
3211,0.2624333318138303
3213,0.2024433605324337
3214,0.2024433605324337
3215,0.2024433605324337
3223,0.2024433605324337
3225,0.0046952637097141
3227,0.1609153484979714
3229,0.0
3231,1.0
3232,0.0112595158864019
3235,0.0
3238,0.0178237680630897
3241,0.0126270684232119
3246,0.0
3249,0.0
3250,0.1217577608606464
3254,0.0
3256,0.1608697634134111
3260,0.22272872316178138
3268,0.0
3270,0.49573779459360884
3272,0.0651410858367142
3274,0.4081232620686511
3276,0.0071568582759721
3281,0.0
3285,0.0044217532023521
3288,0.0509185394538906
3292,0.0509185394538906
3295,0.0
3301,0.0509185394538906
3304,0.3819118384464603
3309,0.0
3311,0.0
3312,0.0120800474084879
3314,0.0
3315,0.23749829055932892
3322,0.017595842640288
3323,0.0
3327,0.0807311847563477
3328,0.0030542006655422
3330,0.010211058941514198
3331,0.0052422847244381
3333,0.0126270684232119
3338,0.2827186944431781
3341,0.071978848520764
3342,0.0963668687605415
3344,0.1731777362447007
3346,0.1731777362447007
3348,0.101517983315859
3354,0.22190819163969538
3356,0.0
3359,0.0840133108446916
3360,0.22190819163969538
3366,0.1496558326115695
3369,0.2065460181428636
3374,0.2065460181428636
3388,0.0252085517618635
3389,0.0044217532023521
3391,0.0
3392,0.0044217532023521
3397,0.4053881569950312
3400,0.0
3403,0.4053881569950312
3406,0.039157587637325
3407,0.1012900578930573
3410,0.0
3411,0.0621324702557323
3412,0.0621324702557323
3414,0.0014131376213702
3416,0.0
3417,0.3345945206728358
3418,0.3345945206728358
3422,0.3345945206728358
3430,0.0008661166066463
3440,0.4757259424716232
3443,0.2232301590919451
3446,0.0
3447,0.2524957833796781
3449,0.2524957833796781
3453,0.5630213794046587
3457,0.00961845284223
3460,0.0049687742170761
3470,0.0252541368464237
3471,0.272553220586224
3473,0.0
3475,0.0643205543146282
3477,0.0930847426721976
3479,0.1789214568993025
3485,0.2924283174545288
3486,0.2924283174545288
3487,0.6628071295072251
3488,0.2924283174545288
3490,0.6628071295072251
3491,0.2924283174545288
3494,0.4634635547248938
3496,0.6628071295072251
3499,0.1586816793545152
3506,0.2024433605324337
3507,0.4554861649268358
3509,0.2024433605324337
3513,0.10352372703651351
3515,0.0
3516,0.1677531111820211
3517,0.0
3520,0.0
3521,0.0
3522,0.0025071796508182
3523,0.1168345717281305
3535,0.120754889000319
3536,0.2375894607284495
3540,0.1168345717281305
3541,0.1168345717281305
3543,0.3332269681360258
3552,0.0
3553,0.1554451383507315
3558,0.36796280257099867
3561,0.1608697634134111
3564,0.0
3570,0.1608697634134111
3576,0.1715366732005288
3578,0.2462506267949126
3579,0.0
3580,0.1789214568993025
3583,0.1789214568993025
3584,0.1789214568993025
3590,0.0
3591,0.0161827050189178
3597,0.1789214568993025
3604,0.1789214568993025
3606,0.1789214568993025
3610,0.0
3611,0.0
3612,0.0
3614,0.0
3615,0.19505857683366
3616,0.0
3618,0.0
3624,0.2156630350549299
3625,0.3499566941696675
3627,0.1789214568993025
3629,0.6784428135114189
3632,0.009344942334868
3635,0.0
3636,0.0
3638,0.3006792177599489
3639,0.0591238546747504
3640,0.0057893057391621
3641,0.0
3643,0.2107854310069744
3647,0.0591238546747504
3651,0.4962392305237726
3657,0.2328030268496148
3658,0.019510416191822002
3661,0.1253589825409125
3665,0.1581346583397912
3669,1.0566622601084925
3675,1.3157222956648582
3678,0.0
3680,0.0
3683,0.0052422847244381
3685,0.0443542872772029
3690,0.0
3692,0.0
3695,0.0432602452477549
3699,0.3499566941696675
3700,0.1789214568993025
3702,0.3499566941696675
3704,0.0957742626612572
3708,0.0
3710,0.1786935314765008
3715,0.0172767470483657
3718,0.0
3719,0.0
3720,0.5585996262023065
3723,0.286958107307289
3725,0.0178237680630897
3726,1.0
3727,1.0
3731,0.1277749920226102
3736,0.0
3737,0.2842685873182294
3739,0.0
3750,0.5468842594703012
3758,0.1789214568993025
3760,0.1819756575648447
3763,0.0774490586680038
3769,0.22190819163969538
3773,0.0027806901581802
3777,0.11961526188631069
3778,0.1231708984820166
3781,0.1198431873091124
3784,0.0416191822035829
3786,0.0025071796508182
3791,0.3512786616219172
3792,0.3512786616219172
3793,0.9063226512285179
3794,0.7566668186169484
3796,0.0793636322195377
3800,0.1270456306696448
3802,0.1058941514336509
3803,0.42298399963531924
3807,0.543556548297397
3809,0.6229201805169347
3811,0.27934539818571347
3821,0.9617541140538816
3822,0.0481834343802707
3823,0.9135706796736108
3824,0.9896521858048046
3826,0.0
3828,0.0
3830,0.0
3835,0.0361489720563431
3838,0.0386561517071613
3844,0.9519077357888498
3846,0.0
3851,1.160869763413411
3858,0.4757259424716232
3859,0.4757259424716232
3861,0.4757259424716232
3868,0.4757259424716232
3878,0.0432602452477549
3882,0.16310343255686732
3883,0.0
3887,0.4554861649268358
3890,0.0
3893,0.4554861649268358
3894,0.6149427907188767
3895,0.412499430186443
3900,0.0684232119250581
3901,0.0230660527875278
3904,0.0008661166066463
3906,0.0
3909,0.0120800474084879
3913,0.1217577608606464
3914,0.0060628162465241
3916,0.1789214568993025
3917,0.2074121347495099
3918,0.2437434471440944
3921,0.0884350640470437
3924,0.49108811596845503
3926,0.0202853626293476
3929,0.0202853626293476
3930,0.0
3933,0.0
3934,0.2599261521630122
3935,0.0
3937,0.0
3940,1.0
3942,1.100150430779049
3947,1.0
3952,0.0
3956,0.1119113825956147
3959,0.9926608013857865
3960,0.9135706796736108
3966,0.0126270684232119
3968,0.07640060172311611
3971,0.3480421206181336
3977,0.0
3979,0.0
3980,0.0
3984,0.0
3985,0.0
3988,1.1904544832930664
3990,0.9135706796736108
3994,0.1139171263162692
3997,0.0208323836440716
4001,0.0
4003,0.0
4004,0.0924921365729133
4006,0.0924921365729133
4010,0.2524957833796781
4011,0.4757259424716232
4013,0.4757259424716232
4015,0.4757259424716232
4016,0.4757259424716232
4018,0.0
4020,0.0
4022,0.2524957833796781
4023,0.2524957833796781
4026,0.7230250262114235
4031,0.852623421616447
4035,0.7235720472261474
4036,0.2341705793864247
4043,0.2341705793864247
4046,0.1184756347723025
4048,0.6742945708164287
4049,0.0
4051,0.6090167297260334
4054,0.852623421616447
4056,0.00825090030542
4058,0.49573779459360884
4059,0.3964078953366458
4061,0.1362538177508319
4064,0.1586816793545152
4069,0.1586816793545152
4071,0.1319232347176003
4074,0.1319232347176003
4078,0.0369695035784291
4080,0.0613119387336463
4082,0.0369695035784291
4083,0.0
4085,0.0055157952318001
4092,0.0156356840041938
4093,0.0
4096,0.1045721839814012
4097,0.4757259424716232
4099,0.0
4101,0.4757259424716232
4103,0.4757259424716232
4106,0.4757259424716232
4108,0.4744039750193735
4115,0.6976341341113186
4120,0.4757259424716232
4121,0.2232301590919451
4124,0.2524957833796781
4125,0.4757259424716232
4127,0.22190819163969538
4129,0.4554861649268358
4131,0.264575830788166
