id,proximity_score
3039,0.0
3044,0.0
3050,0.4472135954999579
3055,0.5773502691896258
3056,0.5773502691896258
3066,0.35355339059327373
3067,1.0
3069,0.5773502691896258
3070,0.15713484026367722
3076,0.16012815380508713
3078,0.4082482904638631
3079,1.0
3082,0.16012815380508713
3086,0.0
3089,0.15249857033260467
3092,0.5
3096,1.0
3098,0.0
3101,0.24253562503633297
3104,0.1203858530857692
3105,0.1203858530857692
3114,0.22360679774997896
3115,0.1543033499620919
3116,0.2182178902359924
3121,0.4082482904638631
3126,0.12909944487358055
3127,0.12909944487358055
3128,0.0
3134,0.21320071635561041
3135,1.0
3136,0.5
3138,1.0
3139,0.1889822365046136
3140,0.1889822365046136
3143,1.0
3144,0.1889822365046136
3147,0.0
3151,1.0
3159,0.5773502691896258
3161,0.5
3163,0.7071067811865475
3165,0.7071067811865475
3170,0.3779644730092272
3171,0.0
3172,0.0
3179,0.31622776601683794
3181,0.13018891098082389
3187,0.7071067811865475
3190,0.16666666666666666
3192,0.0
3194,0.0
3199,0.12309149097933272
3200,0.12309149097933272
3202,0.12309149097933272
3211,0.7071067811865475
3213,0.17407765595569785
3214,0.17407765595569785
3215,0.17407765595569785
3223,0.17407765595569785
3225,0.1889822365046136
3227,0.0
3229,0.0
3231,0.12451456127293807
3232,0.12451456127293807
3235,0.1125087900926024
3238,0.1125087900926024
3241,0.2182178902359924
3246,0.0
3249,0.0
3250,0.15339299776947407
3254,0.0
3256,0.22360679774997896
3260,0.22360679774997896
3268,0.0
3270,0.7071067811865475
3272,0.17541160386140586
3274,0.7071067811865475
3276,0.1796053020267749
3281,0.0
3285,0.1796053020267749
3288,0.13934660285832354
3292,0.13934660285832354
3295,0.0
3301,0.13934660285832354
3304,0.0
3309,0.0
3311,0.0
3312,0.11826247919781652
3314,0.0
3315,0.0
3322,1.0
3323,0.0
3327,0.2
3328,0.17025130615174972
3330,1.0
3331,0.0
3333,0.22360679774997896
3338,1.0
3341,0.1421338109037403
3342,1.0
3344,1.0
3346,1.0
3348,0.0
3354,1.0
3356,0.16329931618554522
3359,0.19245008972987526
3360,1.0
3366,0.0
3369,0.21081851067789195
3374,0.21081851067789195
3388,0.17277368511627203
3389,0.17277368511627203
3391,0.0
3392,0.17277368511627203
3397,0.2581988897471611
3400,0.0
3403,0.1336306209562122
3406,0.254000254000381
3407,1.0
3410,0.7071067811865475
3411,0.5773502691896258
3412,0.254000254000381
3414,0.4082482904638631
3416,0.24253562503633297
3417,1.0
3418,1.0
3422,1.0
3430,0.15339299776947407
3440,1.0
3443,0.15811388300841897
3446,0.0
3447,0.13483997249264842
3449,0.35355339059327373
3453,0.4082482904638631
3457,0.1091089451179962
3460,0.0
3470,0.7071067811865475
3471,0.1796053020267749
3473,1.0
3475,0.5773502691896258
3477,0.14744195615489714
3479,0.14744195615489714
3485,0.13018891098082389
3486,0.13074409009212268
3487,1.0
3488,0.35355339059327373
3490,1.0
3491,0.13074409009212268
3494,0.13018891098082389
3496,0.12803687993289598
3499,0.21320071635561041
3506,0.0
3507,0.0
3509,0.0
3513,1.0
3515,0.16012815380508713
3516,0.17407765595569785
3517,0.16012815380508713
3520,0.19425717247145283
3521,0.0
3522,0.31622776601683794
3523,0.12649110640673517
3535,0.5773502691896258
3536,0.5
3540,0.12649110640673517
3541,0.12649110640673517
3543,1.0
3552,0.0
3553,1.0
3558,0.5773502691896258
3561,0.16666666666666666
3564,0.16666666666666666
3570,0.16666666666666666
3576,1.0
3578,1.0
3579,0.0
3580,0.13671718540493266
3583,1.0
3584,0.13671718540493266
3590,0.18107149208503706
3591,0.1270001270001905
3597,0.11043152607484653
3604,0.2672612419124244
3606,0.5
3610,0.0
3611,0.17025130615174972
3612,0.0
3614,0.0
3615,0.17025130615174972
3616,0.0
3618,0.0
3624,0.19611613513818404
3625,0.4472135954999579
3627,0.13736056394868904
3629,0.7071067811865475
3632,0.23904572186687872
3635,0.0
3636,0.0
3638,1.0
3639,0.14907119849998599
3640,0.10482848367219183
3641,0.5773502691896258
3643,0.14586499149789456
3647,0.10482848367219183
3651,0.13245323570650439
3657,0.10629880069054679
3658,1.0
3661,0.3779644730092272
3665,0.13736056394868904
3669,1.0
3675,0.5773502691896258
3678,0.0
3680,0.23249527748763857
3683,0.13545709229571928
3685,0.15617376188860607
3690,0.0
3692,0.125
3695,1.0
3699,0.5
3700,0.1543033499620919
3702,0.5
3704,1.0
3708,0.14990633779917228
3710,0.15075567228888181
3715,0.12909944487358055
3718,0.0
3719,0.0
3720,1.0
3723,0.16783627165933782
3725,0.1873171623163388
3726,1.0
3727,1.0
3731,0.1873171623163388
3736,0.0
3737,1.0
3739,0.0
3750,0.7071067811865475
3758,0.12549116102763172
3760,0.7071067811865475
3763,0.0
3769,0.4082482904638631
3773,0.5773502691896258
